,Code,SMILES
267,AW00223,ClC1=CC(C(F)(F)F)=CN2C1=NC(C3=NN=C(SCC4=C(Cl)C=CC=C4F)O3)=C2
268,AW00234,FC1=CC=CC(Cl)=C1CSC2=NC=CN2C3=CC=CN=C3
269,AW00244,FC(F)(F)C1=CN=C(C=C1)N(CCC2)CCN2C(SCC(C=C3)=CC=C3OC(F)(F)F)=S
270,AW00258,CC(C=C1)=C(NC(NCCNC2=NC(C(F)(F)F)=CC=N2)=S)C=C1Cl
271,AW00295,O=S(C(C=C1)=CC=C1C)(NC(NCCNC2=NC(C(F)(F)F)=CC=N2)=O)=O
272,AW00313,CC1=CC(C)=CC=C1NC(NCCNC2=NC(C(F)(F)F)=CC=N2)=S
273,AW00326,NC1=C(C(OCC)=O)C(CC2)=C(S1)CN2CC3=CC=CC=C3
274,AW00341,FC(F)(F)C1=CC=NC(NCCNC(NCC2=CC=CO2)=S)=N1
275,AW00365,FC(F)(F)C1=NC(NCCNCC(O)COC2=CC=C(Cl)C(Cl)=C2)=NC=C1
276,AW00211,FC(F)(F)C1=NC(NCCNCC(O)COC(C=C2)=CC=C2OC(F)(F)F)=NC=C1
277,AW00225,CC1=NC(C2=CC=C(S(N(CC3)CCN3C4=NC(C5=CC=CC=C5)=NS4)(=O)=O)S2)=CS1
278,AW00235,FC(F)(F)C1=CC=NC(N(CC2)CCN2CC3=C(Cl)C=CC=C3F)=N1
279,AW00247,COC(C=C1)=C(OC)C=C1/C=N/CCNC2=NC(C(F)(F)F)=CC=N2
280,AW00260,CC1=NC(C2=CC=C(S(NCC3CC3)(=O)=O)S2)=CS1
281,AW00301,FC(F)(F)C1=CC=NC(N(CCC2)CCN2C(NC3=CC=C(Cl)C=C3Cl)=S)=N1
282,AW00315,O=[N+]([O-])C1=CC(C(F)(F)F)=CC=C1N(CCC2)CCN2C(NC3=CC=CC=C3)=S
283,AW00328,FC(F)(F)C1=NC(NCC/N=C/C2=CC=C(OC(C)C)C=C2)=NC=C1
284,AW00342,FC(F)(F)C1=NC(NCC/N=C/C2=CC(F)=CC(F)=C2)=NC=C1
285,AW00367,FC(F)(F)C1=NC(NCC/N=C/C2=CC(O)=CC=C2)=NC=C1
286,AW00213,FC(F)(F)C1=NC(NCC/N=C/C2=CC=CC=C2)=NC=C1
287,AW00226,FC(F)(F)C1=NC(NCC/N=C/C2=CC=C(OC(F)(F)F)C=C2)=NC=C1
288,AW00237,N#C/C(C1=CC(C(F)(F)F)=CC=C1)=C\C(C=C2)=C(Cl)C=C2Cl
289,AW00248,FC(F)(F)C1=CC=NC(N(CC2)CCC2O)=N1
290,AW00264,CC1=NC(C2=CC=C(S(NC3=CC(Cl)=C(Cl)C=C3Cl)(=O)=O)S2)=CS1
291,AW00304,SC1=NC(C2=CC=CC=C2)=NS1
292,AW00316,O=C1C2=C(N=CN1)SC=C2C(C)C
293,AW00332,CC1=CC=CC(C)=C1NC(C(C)N2CCCC2)=O
294,AW00343,O=C(NC1=C(C)C(Cl)=CC=C1)N(CC2)CCC2O
295,AW00371,S=C(NC1=CC(C(F)(F)F)=CC=C1)N(CC2)CCC2O
296,AW00215,N#C/C(C1=CC(C(F)(F)F)=CC=C1)=C\C(C=C2)=CC=C2C(F)(F)F
297,AW00227,FC(F)(F)OC1=CC=C(NC(N(CC2)CCN2C3=NC=C([N+]([O-])=O)C=C3)=O)C=C1
298,AW00238,O=S(C1=CC=C(Cl)C=C1)(N(CCC2)CCN2C3=NC=C([N+]([O-])=O)C=C3)=O
299,AW00252,S=C(NC1=CC=C(Cl)C(Cl)=C1)N2CCN(CC2)C3=NC=C([N+]([O-])=O)C=C3
300,AW00265,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3C(NC4=CC=CC=C4C(F)(F)F)=S
301,AW00305,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3C(NC4=CC=CC(Cl)=C4C)=S
302,AW00318,O=[N+]([O-])C1=CN=C(C=C1)N(CCC2)CCN2C(C3CCC3)=O
303,AW00334,O=[N+]([O-])C1=CN=C(C=C1)N(CCC2)CCN2C(N3CCOCC3)=O
304,AW00350,O=[N+]([O-])C1=CN=C(C=C1)N(CCC2)CCN2S(C3=CC=CC=C3)(=O)=O
305,AW00374,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=C(C)C=C3C)=S
306,AW00217,O=C(NC1=CC=CC=C1)N2CCN(CC2)C3=NC=C([N+]([O-])=O)C=C3
307,AW00229,O=C(NC(C=C1)=CC=C1C(C)(C)C)N2CCN(CC2)C3=NC=C([N+]([O-])=O)C=C3
308,AW00240,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=CC(C(F)(F)F)=C3)=S
309,AW00253,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=CC(Cl)=C3C)=S
310,AW00281,CC1=C(C=CC(C)=C1)NC(N(CC2)CCC2O)=S
311,AW00306,S=C(NCCC1=CC=CC=C1)N(CC2)CCC2O
312,AW00319,CC1=CC=CC(Cl)=C1NC(N(CC2)CCN2C3=NC=C([N+]([O-])=O)C=C3)=S
313,AW00335,S=C(NC1=CC=CC(Cl)=C1C)N2CCN(CC2)C3=NC=C([N+]([O-])=O)C=C3
314,AW00358,S=C(NC(C=C1C)=C(C)C=C1C)N2CCN(CC2)C3=NC=C([N+]([O-])=O)C=C3
315,AW00375,S=C(NCCCOC)N1CCN(CC1)C2=NC=C([N+]([O-])=O)C=C2
316,EN00263,S=C(NC1CCCCCCC1)N(CC2)CCC2O
317,EN00288,O=[N+]([O-])C1=CC=CN=C1N(CCC2)CCN2C(NC3=CC=C(C)C(Cl)=C3)=S
318,FM00012,O=[N+]([O-])C1=CC=CN=C1N(CCC2)CCN2C(NC3=CC=C(F)C=C3F)=S
319,FM00028,O=[N+]([O-])C1=CC=CN=C1N(CCC2)CCN2C(NC3=CC(Cl)=CC=C3OC)=S
320,FM00064,O=[N+]([O-])C1=CC=CN=C1N(CCC2)CCN2C(NC3=CC=CC(C)=C3)=S
321,FM00081,O=[N+]([O-])C1=CC=CN=C1N(CCC2)CCN2C(NC(C=C3)=CC=C3Cl)=S
322,FM00111,S=C(NC1CCCCC1)N2CCN(CCC2)CC3=CC=C(F)C=C3
323,FM00127,COC1=CC=CC=C1NC(N(CCC2)CCN2CC3=CC=C(F)C=C3)=S
324,FM00156,O=C(N(CC1)CCC1O)NC(C=C2)=CC(Cl)=C2Cl
325,FM00190,FC(F)(F)OC(C=C1)=CC=C1NC(N(CC2)CCC2O)=O
326,EN00275,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)COC4=CC=C(Cl)C(Cl)=C4
327,EN00291,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)CN(CCC4)CCN4C(N=C5)=C(Cl)C=C5C(F)(F)F
328,FM00013,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3C(O)CC(C=C4)=CC=C4[N+]([O-])=O
329,FM00029,FC(F)(F)OC1=CC=C(OCC(O)CN(CC2)CCN2C3=NC4=CC=C(Cl)C=C4S3)C=C1
330,FM00066,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)CSC(C=C4)=CC=C4F
331,FM00085,FC(F)(F)OC(C=C1F)=C(C=C1)NC(N(CC2)CCC2O)=O
332,FM00113,O=[N+]([O-])C1=CN=C(C=C1)N(CCC2)CCN2C(C(C)(C)C)=O
333,FM00128,COC1=CC=C(Cl)C=C1NC(N(CCC2)CCN2CC3=CC=C(F)C=C3)=S
334,FM00160,ClC1=C(NC(NCCNC(OC(C)(C)C)=O)=O)C=CC=C1Cl
335,FM00191,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)CN(C=C4)C5=C4C=CC=C5
336,EN00276,O=[N+]([O-])C1=CC(C(F)(F)F)=CC=C1N(CCC2)CCN2C(NC(C=C3)=C(Cl)C=C3Cl)=S
337,EN00299,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)CN(CCC4)C4=O
338,FM00015,FC(F)(F)SC1=CC=C(OCC(O)CN(CC2)CCN2C3=NC4=CC=C(Cl)C=C4S3)C=C1
339,FM00030,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3C(NC4=CC=CC(Cl)=C4)=S
340,FM00070,O=[N+]([O-])C1=CN=C(C=C1)N(CCC2)CCN2C(C3=CC=CC=C3)=O
341,FM00094,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=CC=C3)=O
342,FM00120,ClC1=CC=C2N=C(SC2=C1)N(CC3)CCN3CC(O)C4=CC=CC=C4
343,FM00129,OC(CSC(C=C1)=CC=C1F)CNC2CCN(CC2)CC3=CC=CC=C3
344,FM00172,O=C(OCC)C(C=C1C(OC)=O)=C(N=C1C)N(CCC2)CCN2CC3=CC=C(F)C=C3
345,FM00193,O=C(C(C=C1)=C(C)N=C1C(F)(F)F)OC2=CC3=C(OCO3)C=C2
346,EN00278,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=C(F)C=C3F)=O
347,FM00001,O=C(NC1=C(F)C=CC=C1)C(C=C2)=C(C)N=C2C(F)(F)F
348,FM00017,CC1=C(C(NNC(C2=CC=CS2)=O)=O)C=CC(C(F)(F)F)=N1
349,FM00032,CC1=C(C(C)=CC=C1)NC(C(C)N2CCCCC2)=O
350,FM00071,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(NC3=CC=CC(Cl)=C3Cl)=O
351,FM00096,ClC1=CC(OCC(O)CN(CC2)CCC2O)=CC=C1Cl
352,FM00121,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3C(NC4=CC=CC=C4)=S
353,FM00130,CC1=C(C=CC(C(F)(F)F)=N1)NC(/C=C\C(O)=O)=O
354,FM00174,O=C(OCC)C(C=C1C(OC)=O)=C(SCC(OC)=O)N=C1C
355,FM00194,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(C3=CC=C(C(C)(C)C)C=C3)=O
356,EN00281,O=C1N(C(S)=NC2=C1C=CC=C2)C3=CC=CC=C3CC
357,FM00002,FC(F)(F)C(C=C1)=NC(C)=C1C#N
358,FM00019,FC(F)(F)C(N1)=CC=C(C(N)=O)C1=O
359,FM00033,CC1=C(C=CC(C(F)(F)F)=N1)C2=NN=C(SCC(C3=CC=C(Cl)C=C3)=O)O2
360,FM00074,O=S(C1=CC=C(C)C=C1)(NCCNC2=NC(C(F)(F)F)=CC=N2)=O
361,FM00097,FC(F)(F)C1=CC=NC(NCCNCC(O)COC2=CC=CC=C2)=N1
362,FM00122,FC(F)(F)C1=CC=NC(NCCNCC(O)C2=CC=CC=C2)=N1
363,FM00136,CC1=CN(N=C1C(F)(F)F)C2=NC=NC3=C2C(C4=CC=CC=C4)=CS3
364,FM00181,ClC1=C(C=CC(Cl)=C1)CN(CCC2)CCN2C(NC3=C(Cl)C(Cl)=CC=C3)=O
365,FM00196,FC(F)(F)C(C=N1)=CC=C1NCCNC(NC2=C(Cl)C=CC=C2)=O
366,EN00283,FC(F)(F)C1=CC=NC(NCCNCC(O)CSC(C=C2)=CC=C2F)=N1
367,FM00009,FC(F)(F)C1=CC=NC(NCCNCC(O)CSC2=CC=CC=C2)=N1
368,FM00020,FC1=CC=CC(Cl)=C1CN(CCC2)CCN2C(NC(C=C3)=CC=C3Cl)=O
369,FM00035,CC1=CN(N=C1C(F)(F)F)C(C=C2)=C(NC(C)=O)C=C2[N+]([O-])=O
370,FM00075,FC(F)(F)C1=CC=CC(OCC(O)CNCCNC2=NC(C(F)(F)F)=CC=N2)=C1
371,FM00099,O=S(C(C(C(F)(F)F)=N1)=CN1C)(N(C=C2C)N=C2C(F)(F)F)=O
372,FM00124,ClC1=CC(C(F)(F)F)=CN=C1N(CCC2)CCN2C(NC(C=C3)=CC=C3Cl)=O
373,FM00137,ClC1=C(C=CC=C1Cl)NC(N(CCC2)CCN2CC(C=C3)=CC=C3F)=O
374,FM00182,ClC1=C(C=CC=C1Cl)NC(NCCNC2=NC(C(F)(F)F)=CC=N2)=O
375,FM00197,FC(F)(F)C1=CC=NC(NCCNCC(O)COC2=CC=C(C(C)(C)C)C=C2)=N1
376,EN00284,CC1=C(NC(NCCNC2=NC(C(F)(F)F)=CC=N2)=O)C=CC(CCCC)=C1
377,FM00010,ClC1=C(C=CC=C1Cl)NC(NCCNC(N=C2)=CC=C2C(F)(F)F)=O
378,FM00024,FC(F)(F)C1=CC=NC(NCCNC(NC2=C(Cl)C=CC=C2)=O)=N1
379,FM00038,S=C(NCCNC1=NC(C(F)(F)F)=CC=N1)NC2=CC3=C(OCCO3)C=C2
380,FM00078,CC1=C(C(NNC(C2=CC=C(C(F)(F)F)C=C2)=O)=O)C=CC(C(F)(F)F)=N1
381,FM00104,FC(F)(F)C1=CC=NC(NCCNC(NCCC2=CC=CC=C2)=S)=N1
382,FM00125,CC1=C(C=CC(C(F)(F)F)=N1)NC(C2=CC=C(C(F)(F)F)C=C2)=O
383,FM00138,OC(CNCCNC1=NC(C(F)(F)F)=CC=N1)CN2C(C=CC=C3)=C3C=C2
384,FM00186,FC(F)(F)C1=CC=NC(NCCNC2C(O)CCCC2)=N1
385,FM00198,FC(F)(F)C(C=C1)=NC(C)=C1C(NNC(NC(C=C2)=CC(Cl)=C2F)=S)=O
386,EN00285,O=C(OC(C)(C)C)N/N=C\C1=C(C=CC=C2)C2=CC=C1
387,FM00011,O=C(OCC)C1=CC(C#N)=C(C)N=C1N(CC)CC
388,FM00027,CC1=C(C(NCCC2=CC=CS2)=O)C=CC(C(F)(F)F)=N1
389,FM00043,CC1=C(C=C(C(OCC)=O)C(C(F)(F)F)=N1)C2=NC(C(NN)=O)=CS2
390,FM00079,O=[N+]([O-])C1=CC(C(F)(F)F)=CC=C1N(CCC2)CCN2C(NC(C=C3)=CC=C3Cl)=O
391,FM00108,CC1=NC(C)=C(C#N)C=C1C(C)=O
392,FM00126,N#CC(C(C1=CC=C(OC)C=C1)C2=C(O3)C4=CC=CC=C4C=C2)=C3/N=C\OCC
393,FM00152,O=C(N1)C(CC(C)C)NC1=O
394,FM00189,CC1=C(C=CC(C(F)(F)F)=N1)C(OC2=CC=C(OC(F)(F)F)C=C2)=O
395,FM00204,CC1=C(C(NCC=C)=O)C=CC(C(F)(F)F)=N1
396,AW00376,O=S(C1=CC=C2C(C=CC=C2)=C1)(N(CCC3)CCN3CC4=C(Cl)C=CC=C4F)=O
397,AW00387,O=C(OCC)C1=CC(C#N)=C(C)N=C1NCC=C
399,AW00411,FC(F)(F)C(C=C1)=NC(C)=C1C(SC2=CC=C(F)C=C2)=O
400,AW00423,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3CC(O)COC(C=C4)=CC=C4Br
401,AW00433,FC(F)(F)C(C=C1)=NC(C)=C1C(OC2=CC=C(Cl)C(Cl)=C2)=O
402,AW00446,CC1=C(C=CC(C(F)(F)F)=N1)C2=NN=C(SCC3=C(Cl)C=CC=C3)O2
403,AW00454,CC1=NC(C(F)(F)F)=C(C(O)=O)C=C1C2=NC(C3=CC=CC=C3)=CS2
404,AW00464,CC1=NC(C(F)(F)F)=C(C(OCC)=O)C=C1C2=NC(C3=CC=CC=C3)=CS2
405,AW00477,CC1=C(C=CC(C(F)(F)F)=N1)C(OC(C=C2)=C(F)C=C2F)=O
406,AW00378,FC(F)(F)C(C=C1)=NC(C)=C1C(NCC(C=C2)=CC(Cl)=C2Cl)=O
407,AW00388,OC(CN1CCCCC1)COC(C=C2)=CC=C2[N+]([O-])=O
408,AW00400,O=C(SC1=CC=CC=C1)C(C=C2)=C(C)N=C2C(F)(F)F
409,AW00412,O=C(OCC)C(C=C1C#N)=C(N=C1C)SC2=CC=CC=C2NC(NC3=CC=C(SC(F)(F)F)C=C3)=O
410,AW00424,FC(F)(F)C1=CC=NC(NCCNCC(O)COC2=CC=C([N+]([O-])=O)C=C2)=N1
411,AW00434,FC(F)(F)C1=CC=C(NCCNCC(O)COC2=CC=CC=C2)N=C1
412,AW00447,FC(F)(F)C1=C(NCCNCC(O)COC(C=C2)=CC(Cl)=C2Cl)N=CC=C1
413,AW00456,OC(CNCCNC(N=C1)=CC=C1C(F)(F)F)CN2C(C=CC=C3)=C3C=C2
414,AW00466,FC(F)(F)C(C=N1)=CC=C1NCCNCC(O)CSC(C=C2)=CC=C2F
415,AW00479,FC(F)(F)C1=CC(Cl)=C(NCCCN)N=C1
416,AW00380,O=C(N(CCC1)CCN1CC2=CC=CC=C2)NC3=CC=C(C(C)(C)C)C=C3
417,AW00390,FC(F)(F)C1=CC=NC(N(CC2)CCN2CCO)=N1
418,AW00404,OC(CNCCNC1=C(C(F)(F)F)C=CC=N1)CN2C(C=CC=C3)=C3C=C2
419,AW00414,O=C(NC1=CC=C(Cl)C=C1)N(CCC2)CCN2CC3=CC=CC=C3
420,AW00425,S=C(NC1CCCCCCC1)N(CCC2)CCN2CC3=CC=CC=C3
421,AW00435,O=C(NC1=CC(Cl)=CC(Cl)=C1)N(CCC2)CCN2CC3=CC=CC=C3
422,AW00448,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC3=CC=CC=C3)=S
423,AW00457,S=C(N(CCC1)CCN1C(N=C2)=CC=C2[N+]([O-])=O)NC3=CC(OCO4)=C4C=C3
424,AW00467,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC(C=C3)=C(Cl)C=C3Cl)=S
425,AW00480,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC(C=C3)=C(Br)C=C3F)=S
426,AW00381,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC3=CC=CC=C3)=O
427,AW00392,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC(C=C3)=C(Cl)C=C3Cl)=O
428,AW00405,NS(C1=CC=C(NC(C)=O)C(Cl)=C1)(=O)=O
429,AW00417,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC3=CC=C(C(C)(C)C)C=C3)=O
430,AW00426,CC1=C(OCC(O)CNCCNC2=NC=CC(C(F)(F)F)=N2)C(Br)=CC(Cl)=C1
431,AW00436,OC(CNC(CC1)CCN1CC2=CC=CC=C2)COC3=CC(OCO4)=C4C=C3
432,AW00449,FC(F)(F)C1=CC=NC(NCCNC(C2=CC=CS2)=O)=N1
433,AW00458,O=C(NCCNC1=NC(C(F)(F)F)=CC=N1)C2CC2
434,AW00472,FC(F)(F)C1=CC=NC(NCCNS(C2=CC=CC=C2)(=O)=O)=N1
435,AW00481,FC(F)(F)C1=CC=NC(NCCNC(C2=CC=CO2)=O)=N1
436,AW00382,FC(F)(F)C1=CC=NC(NCCNC(C2=CC=CC=C2)=O)=N1
437,AW00393,O=C(NCCNC1=NC(C(F)(F)F)=CC=N1)C(C=C2)=CC=C2C(C)(C)C
438,AW00406,O=[N+]([O-])C1=CC=C(N=C1)N(CCC2)CCN2C(NC(C=C3)=C(F)C=C3F)=O
439,AW00418,FC1=CC=CC(Cl)=C1CN(CCC2)CCN2C(NC3=CC=CC=C3)=O
440,AW00428,O=C(NCCNC1=NC(C(F)(F)F)=CC=N1)C2=CC=CC(C(F)(F)F)=C2
441,AW00439,CC(C=C1Cl)=C(C=C1C)S(NCCNC2=NC(C(F)(F)F)=CC=N2)(=O)=O
442,AW00450,FC(F)(F)C1=CC=NC(NC(CC2)CCN2CC3=CC=CC=C3)=N1
443,AW00459,CC1=CC(OCC(O)CNCC2=CC=CC=C2)=CC=C1C
444,AW00473,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3S(C4=CC=C([N+]([O-])=O)C=C4)(=O)=O
445,AW00482,S=C(NCC1CC1)NC2=CC=CN=C2
446,AW00383,S=C(NC1=CC=CN=C1)NCC2=CC=CO2
447,AW00395,FC(F)(F)C1=CC=NC(NCCNC(NC2=CN=CC=C2)=S)=N1
448,AW00407,CC(C=C(OCC(O)CNCC1=CC=CO1)C=C2)=C2C
449,AW00419,S=C(NC1=CC=CN=C1)NC2CCN(CC2)CC3=CC=CC=C3
450,AW00430,O=S(N(CCC1)CCN1CC2=CC=C(Cl)C=C2Cl)(C(C=C3)=CC=C3Cl)=O
451,AW00442,FC(F)(F)C1=CC=CN=C1N(CCC2)CCN2S(C(C=C3)=CC=C3Cl)(=O)=O
452,AW00451,ClC1=CC2=C(C=C1)N=C(S2)N(CCC3)CCN3CC(O)COC4=CC=C5C(OCO5)=C4
453,AW00460,N(N=C1C2=CC=CS2)(C=C1)C3=NC(C4=CC=CC=C4)=NS3
454,AW00474,FC(F)(F)C1=NN(C=C1)C2=NC=NC3=C2C(C4=CC=CC=C4)=CS3
455,AW00483,ClC1=CC=C2N=C(SC2=C1)N(CCC3)CCN3CC(O)COC(C=C4)=CC=C4[N+]([O-])=O
456,AW00384,O=C(N(CCC1)CCN1CC2=CC=C(F)C=C2)NC(C=C3)=CC=C3C(C)(C)C
457,AW00396,O=C(NC(C=C1)=CC=C1Cl)N(CCC2)CCN2CC3=CC=C(F)C=C3
458,AW00408,FC(F)(F)C1=CC=NC(N(C=C2)N=C2C3=CC=CS3)=N1
459,AW00421,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(C=C2)N=C2C3=CC=CS3
460,AW00431,O=[N+]([O-])C1=C(C=CC(C(F)(F)F)=C1)N(CCC2)CCN2C(C3=CC=C([N+]([O-])=O)O3)=O
461,AW00443,O=C(NC1=CC=CC=C1)N2CCN(CCC2)CC3=CC=C(F)C=C3
462,AW00452,COC1=CC=CC=C1NC(N(CCC2)CCN2CC3=CC=C(F)C=C3)=O
463,AW00461,FC(F)(F)C1=NN(C=C1)C2=NC(C3=CC=CC=C3)=NS2
464,AW00475,CC1=C(C(O)=O)C=C(O1)C2=CC=CS2
465,AW00484,O=[N+](C1=CC(C(F)(F)F)=CC=C1N2C=CC(C(F)(F)F)=N2)[O-]
466,AW00386,CCCC1=CN=C(N=C1)N2CCCNCC2
467,AW00397,O=C(NS(C(C=C1)=CC=C1C)(=O)=O)N2CCN(CCC2)C3=NC=C(CCC)C=N3
468,AW00409,O=S(N1CCN(CCC1)C2=NC=C(CCC)C=N2)(C(C=C3C)=C(C)C=C3Cl)=O
469,AW00422,S=C(NC(C=C1)=CC=C1C)N2CCN(CCC2)C3=NC=C(CCC)C=N3
470,AW00432,S=C(NC1=CC=C(C)C=C1C)N2CCN(CCC2)C3=NC=C(CCC)C=N3
471,AW00445,O=S(N1CCN(CCC1)C2=NC=C(CCC)C=N2)(C(C=C3)=CC=C3C)=O
472,AW00453,COC(C1=C(C=CS1)OC2=NC(C(F)(F)F)=CC=N2)=O
473,AW00462,FC(F)(F)C1=NC(NC(CC2)CCN2CC(O)CSC3=CC=CC=C3)=NC=C1
474,AW00476,O=S(C1=CC(C)=C(Cl)C=C1C)(N(CCC2)CCN2CC(C=C3)=C(F)C=C3Br)=O
475,AW00485,O=C(C1=CC=CS1)N(CCC2)CCN2CC(O)COC3=CC=C(C(C)=O)C=C3
476,FM00211,CC1=C(C(NCCNC2=NC=CC(C(F)(F)F)=N2)=O)C=C(O1)C3=CC=CS3
477,FM00219,ClC1=CC2=C(C=C1)N=C(S2)N(CC3)CCN3C(C(C=C4)=C(C)N=C4C(F)(F)F)=O
478,FM00230,FC(F)(F)C1=CC=CN=C1NCCNC(C(C=C2)=C(C)N=C2C(F)(F)F)=O
479,FM00245,O=S(N1C(COC2=CN=CC=C2)=NCC1)(C3=CC=C(Cl)C=C3)=O
480,FM00281,FC(F)(F)C1=CC=C(NCCNC(NCCCC)=O)N=C1
481,FM00293,FC(F)(F)C1=NC(NC(CC2)CCN2C(NC3=CC=C(C)C=C3C)=S)=NC=C1
482,FM00304,FC(F)(F)C1=CC=NC(NCC=C)=N1
483,FM00330,O=C(OCC)C1=CC(C(OC)=O)=C(C)N=C1N(CC2)CCC2NC3C(O)CCCC3
484,FM00345,CC1=C(C(NCCNC(OC(C)(C)C)=O)=O)C=CC(C(F)(F)F)=N1
485,GK00027,CC1=C(C(NCC2=CC=CC=C2)=O)C=CC(C(F)(F)F)=N1
486,FM00212,CC1=C(C(NCCNC2=NC(C(F)(F)F)=CC=C2)=O)C=CC(C(F)(F)F)=N1
487,FM00220,O=C(NC(C=C1)=C(C)N=C1C(F)(F)F)C(C=C2)=C(C)N=C2C(F)(F)F
488,FM00231,FC(F)(F)C1=CC=NC(NC(CC2)CCN2C(NC(C)(C)C)=O)=N1
489,FM00246,O=C(N(CC1)CCN1CC2=C(F)C=CC=C2Cl)C(C=C3)=C(C)N=C3C(F)(F)F
490,FM00282,OC(CN1CCOCC1)COC2=CC=C([N+]([O-])=O)C=C2
491,FM00295,O=C(N1CCNC2=NC=CC(C(F)(F)F)=N2)C3(CCCC3)CC1=O
492,FM00305,FC(F)(F)C1=CC=NC(N(CC2)CCN2C(C)C(NC3=C(F)C=CC=C3F)=O)=N1
493,FM00331,O=C(N1CCCCC1)C2=CC=C(C(F)(F)F)N=C2C
494,FV00047,O=C(N1CCNC2=C(C(F)(F)F)C=CC=N2)C3(CCCC3)CC1=O
495,GK00030,CC1=C(NC(NCCNC2=NC=CC(C(F)(F)F)=N2)=O)C=CC(C(F)(F)F)=N1
496,FM00213,FC(F)(F)C1=CC=NC(NC(CC2)CCN2CC(O)COC3=CC=C(Cl)C(Cl)=C3)=N1
497,FM00222,ClC1=C(C=CC=C1Cl)N2C(SC(C)C(NC3=C(F)C=CC=C3F)=O)=NC=C2
498,FM00233,O=C(N1CCCNC(N=C2)=C(Cl)C=C2C(F)(F)F)C3(CCCC3)CC1=O
499,FM00248,ClC1=CC(OCC(O)CNCCNC2=NC=C(CCC)C=N2)=CC=C1Cl
500,FM00284,FC1=C(C=CC(Br)=C1)CN(CCC2)CCN2C(NC(C=C3)=CC=C3Cl)=O
501,FM00297,O=C(NCCNC(N=C1)=CC=C1C(F)(F)F)C2=C(C(O)=O)C=CC=C2
502,FM00306,FC1=CC(F)=CC=C1NC(N(CCC2)CCN2C(OC(C)(C)C)=O)=O
503,FM00333,COC1=CC=CC=C1C(CC2)CCN2C(NC3=CC=CN=C3)=S
504,FV00095,S=C(NC1=CC=CN=C1)N(CCC2)CCN2C(OC(C)(C)C)=O
505,GK00040,FC(F)(F)C1=CN=C(NCCNC(/C=C/C(O)=O)=O)C=C1
506,FM00214,ClC1=C(NCCCNC(NC2=CC=CN=C2)=S)N=CC(C(F)(F)F)=C1
507,FM00223,O=C(CN1CCOCC1)NC2=CC=CC=C2SC3=NC(C(F)(F)F)=CC=N3
508,FM00234,FC(F)(F)C1=CC=NC(NCCNCC(O)COC(C=C2)=CC=C2OC)=N1
509,FM00256,S=C(NC1=CN=CC=C1)N2CCN(CCC2)C3=NC=C(CCC)C=N3
510,FM00285,FC1=C(C(Cl)=CC=C1)CN(CCC2)CCN2C(NC3=CC=C(C(F)(F)F)N=C3C)=O
511,FM00299,O=C(CSC1=CC=CC=N1)NC2=CC=CC=C2SC3=NC(C(F)(F)F)=CC=N3
512,FM00310,FC(F)(F)C1=NC(N(CC2)CCN2CCC(N(CCC3)CCN3C4=NC=C(C(F)(F)F)C=C4)=O)=NC=C1
513,FM00335,CC(S1)=C(C2=CC=CC=C2)C(C(OCC)=O)=C1N
514,GK00011,CCCC1=CN=C(NCCNCC(O)COC2=CC=CC=C2)N=C1
515,GK00043,N#CC(C(OCC)=O)=C1CCN(CC2=CC=CC=C2)CC1
